1,0,4e-06,4e-06
33,0,5e-06,5e-06
65,1e-06,6e-06,5e-06
97,2e-06,6e-06,5e-06
129,2e-06,6e-06,6e-06
161,3e-06,7e-06,6e-06
193,4e-06,7e-06,6e-06
225,4e-06,8e-06,6e-06
257,5e-06,8e-06,6e-06
289,5e-06,8e-06,7e-06
321,6e-06,9e-06,7e-06
353,7e-06,9e-06,7e-06
385,7e-06,1e-05,7e-06
417,8e-06,1e-05,7e-06
449,8e-06,1e-05,8e-06
481,9e-06,1.1e-05,8e-06
513,1e-05,1.1e-05,8e-06
545,1e-05,1.1e-05,8e-06
577,1.1e-05,1.2e-05,8e-06
609,1.1e-05,1.2e-05,8e-06
641,1.2e-05,1.3e-05,9e-06
673,1.3e-05,1.3e-05,9e-06
705,1.3e-05,1.3e-05,9e-06
737,1.4e-05,1.3e-05,9e-06
769,1.4e-05,1.4e-05,1e-05
801,1.5e-05,1.4e-05,1e-05
833,1.6e-05,1.5e-05,1e-05
865,1.6e-05,1.5e-05,1e-05
897,1.7e-05,1.5e-05,1e-05
929,1.7e-05,1.6e-05,1e-05
961,1.8e-05,1.6e-05,1.1e-05
993,1.8e-05,1.6e-05,1.1e-05
1025,1.9e-05,1.7e-05,1.1e-05
1057,2e-05,1.7e-05,1.1e-05
1089,2e-05,1.8e-05,1.1e-05
1121,2.1e-05,1.8e-05,1.2e-05
1153,2.2e-05,1.8e-05,1.2e-05
1185,2.2e-05,1.9e-05,1.2e-05
1217,2.3e-05,1.9e-05,1.2e-05
1249,2.3e-05,1.9e-05,1.2e-05
1281,2.4e-05,2e-05,1.2e-05
1313,2.4e-05,2e-05,1.2e-05
1345,2.5e-05,2.1e-05,1.3e-05
1377,2.6e-05,2.1e-05,1.3e-05
1409,2.6e-05,2.1e-05,1.3e-05
1441,2.7e-05,2.2e-05,1.3e-05
1473,2.8e-05,2.2e-05,1.3e-05
1505,2.8e-05,2.2e-05,1.4e-05
1537,2.9e-05,2.3e-05,1.4e-05
1569,2.9e-05,2.3e-05,1.4e-05
1601,3e-05,2.4e-05,1.4e-05
1633,3e-05,2.4e-05,1.4e-05
1665,3.1e-05,2.4e-05,1.5e-05
1697,3.2e-05,2.5e-05,1.5e-05
1729,3.2e-05,2.5e-05,1.5e-05
1761,3.3e-05,2.5e-05,1.5e-05
1793,3.3e-05,2.6e-05,1.5e-05
1825,3.4e-05,2.6e-05,1.5e-05
1857,3.5e-05,2.7e-05,1.6e-05
1889,3.5e-05,2.7e-05,1.6e-05
1921,3.6e-05,2.7e-05,1.6e-05
1953,3.6e-05,2.8e-05,1.6e-05
1985,3.7e-05,2.8e-05,1.6e-05
2017,3.8e-05,2.8e-05,1.7e-05
2049,3.8e-05,2.9e-05,1.7e-05
2081,3.9e-05,2.9e-05,1.7e-05
2113,4e-05,2.9e-05,1.7e-05
2145,4e-05,3e-05,1.7e-05
2177,4.1e-05,3e-05,1.8e-05
2209,4.1e-05,3.1e-05,1.8e-05
2241,4.2e-05,3.1e-05,1.8e-05
2273,4.2e-05,3.1e-05,1.8e-05
2305,4.3e-05,3.2e-05,1.8e-05
2337,4.4e-05,3.2e-05,1.8e-05
2369,4.4e-05,3.2e-05,1.9e-05
2401,4.5e-05,3.3e-05,1.9e-05
2433,4.6e-05,3.3e-05,1.9e-05
2465,4.6e-05,3.3e-05,1.9e-05
2497,4.7e-05,3.4e-05,1.9e-05
2529,4.7e-05,3.4e-05,1.9e-05
2561,4.8e-05,3.5e-05,2e-05
2593,4.8e-05,3.5e-05,2e-05
2625,4.9e-05,3.6e-05,2e-05
2657,5e-05,3.6e-05,2e-05
2689,5e-05,3.6e-05,2.1e-05
2721,5.1e-05,3.6e-05,2e-05
2753,5.1e-05,3.7e-05,2.1e-05
2785,5.2e-05,3.7e-05,2.1e-05
2817,5.3e-05,3.8e-05,2.1e-05
2849,5.3e-05,3.8e-05,2.1e-05
2881,5.4e-05,3.9e-05,2.2e-05
2913,5.5e-05,3.9e-05,2.2e-05
2945,5.5e-05,3.9e-05,2.2e-05
2977,5.6e-05,3.9e-05,2.2e-05
3009,5.6e-05,4e-05,2.2e-05
3041,5.7e-05,4e-05,2.2e-05
3073,5.8e-05,4.1e-05,2.3e-05
3105,5.8e-05,4.1e-05,2.3e-05
3137,5.9e-05,4.1e-05,2.3e-05
3169,5.9e-05,4.2e-05,2.3e-05
3201,6e-05,4.2e-05,2.3e-05
3233,6e-05,4.2e-05,2.3e-05
3265,6.1e-05,4.3e-05,2.4e-05
3297,6.2e-05,4.3e-05,2.4e-05
3329,6.2e-05,4.4e-05,2.4e-05
3361,6.3e-05,4.4e-05,2.4e-05
3393,6.4e-05,4.4e-05,2.5e-05
3425,6.4e-05,4.4e-05,2.4e-05
3457,6.5e-05,4.5e-05,2.5e-05
3489,6.5e-05,4.5e-05,2.5e-05
3521,6.6e-05,4.6e-05,2.5e-05
3553,6.6e-05,4.6e-05,2.5e-05
3585,6.7e-05,4.6e-05,2.6e-05
3617,6.8e-05,4.7e-05,2.6e-05
3649,6.8e-05,4.7e-05,2.6e-05
3681,6.9e-05,4.8e-05,2.6e-05
3713,6.9e-05,4.8e-05,2.6e-05
3745,7e-05,4.8e-05,2.6e-05
3777,7.1e-05,4.9e-05,2.7e-05
3809,7.1e-05,4.9e-05,2.7e-05
3841,7.2e-05,5e-05,2.7e-05
3873,7.2e-05,5e-05,2.7e-05
3905,7.3e-05,5e-05,2.7e-05
3937,7.4e-05,5e-05,2.8e-05
3969,7.4e-05,5.1e-05,2.8e-05
4001,7.5e-05,5.1e-05,2.8e-05
4033,7.5e-05,5.2e-05,2.8e-05
4065,7.6e-05,5.2e-05,2.8e-05
